hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H5940120,Y24H5940120P01,14,854,14,858,4.0,2.58152,Recreational,600.081705819,Weekend,Private,2.0,City,864.3280956,3,3
Y24H5940120,Y24H5940120P01,14,873,14,877,4.0,2.89339,Recreational,600.081705819,Weekend,Private,2.0,City,864.3280956,3,3
Y24H5940120,Y24H5940120P02,13,799,13,807,8.0,4.34114,Recreational,663.000405766,Weekend,Private,2.0,City,864.3280956,3,3
Y24H5940120,Y24H5940120P02,14,854,14,858,4.0,2.58152,Recreational,663.000405766,Weekend,Private,2.0,City,864.3280956,3,3
Y24H5940120,Y24H5940120P02,14,873,14,877,4.0,2.89339,Recreational,663.000405766,Weekend,Private,2.0,City,864.3280956,3,3
Y24H5940121,Y24H5940121P01,9,540,9,585,45.0,57.64508,Recreational,1153.060895748,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P01,14,870,15,915,45.0,57.64508,Recreational,1153.060895748,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P01,16,990,16,992,2.0,0.65805,Recreational,1153.060895748,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P01,18,1110,18,1112,2.0,0.65805,Recreational,1153.060895748,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P02,9,540,9,585,45.0,57.64508,Recreational,759.900130426,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P02,14,870,15,915,45.0,57.64508,Recreational,759.900130426,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P02,16,990,16,992,2.0,0.65805,Recreational,759.900130426,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P02,18,1110,18,1112,2.0,0.65805,Recreational,759.900130426,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P03,9,540,9,585,45.0,57.64508,Recreational,2939.005574245,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P03,14,870,15,915,45.0,57.64508,Recreational,2939.005574245,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P03,16,990,16,992,2.0,0.65805,Recreational,2939.005574245,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P03,18,1110,18,1112,2.0,0.65805,Recreational,2939.005574245,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P04,9,540,9,585,45.0,57.64508,Recreational,992.693123382,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P04,14,870,15,915,45.0,57.64508,Recreational,992.693123382,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P04,16,990,16,992,2.0,0.65805,Recreational,992.693123382,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940121,Y24H5940121P04,18,1110,18,1112,2.0,0.65805,Recreational,992.693123382,Weekend,Private,2.0,City,942.4992405,13,13
Y24H5940122,Y24H5940122P02,11,663,11,668,5.0,1.76337,Recreational,576.953645692,Weekday,Private,1.0,City,786.9248356,3,3
Y24H5940122,Y24H5940122P02,11,675,11,677,2.0,0.90575,Recreational,576.953645692,Weekday,Private,1.0,City,786.9248356,3,3
Y24H5940122,Y24H5940122P02,11,694,11,699,5.0,2.62031,Recreational,576.953645692,Weekday,Private,1.0,City,786.9248356,3,3
Y24H5940126,Y24H5940126P01,7,426,7,429,3.0,1.78634,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,7,433,7,438,5.0,1.78634,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,8,495,8,498,3.0,1.78634,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,8,502,8,522,20.0,17.48019,Work,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,10,652,10,655,3.0,0.1736,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,11,676,11,695,19.0,16.06265,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,12,779,13,782,3.0,1.9563,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,13,835,13,837,2.0,1.9563,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,14,870,14,874,4.0,1.80704,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,15,946,15,951,5.0,1.80704,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,18,1114,18,1117,3.0,1.78057,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P01,18,1131,18,1135,4.0,1.78057,Recreational,486.544442086,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P02,7,472,7,478,6.0,1.70386,Work,751.214421751,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P02,11,691,11,697,6.0,1.70386,Work,751.214421751,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P03,11,715,12,720,5.0,1.9563,Work,1088.475033833,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P03,13,810,13,815,5.0,1.9563,Work,1088.475033833,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P03,15,900,16,960,60.0,1.16093,Recreational,1088.475033833,Weekday,Active,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P03,16,960,17,1020,60.0,1.16093,Recreational,1088.475033833,Weekday,Active,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P04,11,715,12,720,5.0,1.9563,Recreational,991.417830556,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P04,13,810,13,815,5.0,1.9563,Recreational,991.417830556,Weekday,Private,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P04,15,900,16,960,60.0,1.16093,Recreational,991.417830556,Weekday,Active,3.0,City,820.7444663,9,9
Y24H5940126,Y24H5940126P04,16,960,17,1020,60.0,1.16093,Recreational,991.417830556,Weekday,Active,3.0,City,820.7444663,9,9
Y24H5940128,Y24H5940128P01,10,605,10,613,8.0,1.8428,Recreational,911.832834375,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P01,10,616,10,617,1.0,0.08919,Recreational,911.832834375,Weekend,Active,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P01,10,626,10,636,10.0,3.05966,Work,911.832834375,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P01,10,639,10,648,9.0,7.81594,Work,911.832834375,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P01,11,660,11,703,43.0,24.82753,Work,911.832834375,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P01,12,728,12,735,7.0,3.76476,Recreational,911.832834375,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P01,12,770,13,798,28.0,19.73906,Recreational,911.832834375,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P02,10,605,10,613,8.0,1.84268,Recreational,787.037247352,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P02,10,616,10,617,1.0,0.08927,Recreational,787.037247352,Weekend,Active,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P02,10,626,10,636,10.0,3.05966,Work,787.037247352,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P02,10,639,10,648,9.0,7.81594,Work,787.037247352,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P02,11,660,11,703,43.0,24.82753,Work,787.037247352,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P02,12,728,12,735,7.0,3.76476,Recreational,787.037247352,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940128,Y24H5940128P02,12,770,13,798,28.0,19.73906,Recreational,787.037247352,Weekend,Private,2.0,City,921.7460045,14,14
Y24H5940130,Y24H5940130P01,8,504,8,509,5.0,1.62831,Work,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,8,529,8,537,8.0,5.83803,Work,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,9,552,9,562,10.0,6.01438,Recreational,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,9,573,9,578,5.0,1.49798,Recreational,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,9,585,9,586,1.0,0.06962,Recreational,989.647062107,Weekday,Active,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,9,591,9,592,1.0,0.06962,Recreational,989.647062107,Weekday,Active,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,10,611,10,625,14.0,2.87788,Work,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,11,717,12,726,9.0,2.87788,Work,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,12,764,12,775,11.0,8.08684,Work,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,14,858,14,869,11.0,8.08684,Work,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,15,930,15,945,15.0,1.49798,Recreational,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940130,Y24H5940130P01,16,960,16,975,15.0,1.49798,Recreational,989.647062107,Weekday,Private,1.0,City,859.5050835,7,7
Y24H5940131,Y24H5940131P01,5,315,5,350,35.0,25.66212,Work,1369.546593284,Weekday,Private,2.0,City,1298.763011,15,15
Y24H5940131,Y24H5940131P01,14,840,14,870,30.0,25.66212,Work,1369.546593284,Weekday,Private,2.0,City,1298.763011,15,15
Y24H5940131,Y24H5940131P02,9,555,9,589,34.0,7.36438,Recreational,1442.61367615,Weekday,Public,2.0,City,1298.763011,15,15
Y24H5940131,Y24H5940131P02,13,780,13,832,52.0,7.45486,Recreational,1442.61367615,Weekday,Public,2.0,City,1298.763011,15,15
Y24H5940131,Y24H5940131P03,5,330,6,360,30.0,20.8613,Work,1593.119952008,Weekday,Private,2.0,City,1298.763011,15,15
Y24H5940131,Y24H5940131P03,14,870,15,900,30.0,20.8613,Work,1593.119952008,Weekday,Private,2.0,City,1298.763011,15,15
Y24H5940135,Y24H5940135P01,7,450,7,460,10.0,0.41685,Work,994.043596673,Weekend,Active,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P01,7,460,7,470,10.0,0.41685,Work,994.043596673,Weekend,Active,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P01,11,705,12,720,15.0,4.99128,Recreational,994.043596673,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P01,12,750,12,765,15.0,4.99128,Recreational,994.043596673,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P02,8,480,8,495,15.0,7.87044,Recreational,545.641262903,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P02,9,555,9,570,15.0,9.27494,Recreational,545.641262903,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P02,10,600,10,605,5.0,0.38736,Recreational,545.641262903,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P02,11,660,11,670,10.0,4.92241,Recreational,545.641262903,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P02,11,705,12,720,15.0,4.99128,Recreational,545.641262903,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940135,Y24H5940135P02,12,750,12,765,15.0,4.99128,Recreational,545.641262903,Weekend,Private,2.0,City,921.7460045,18,18
Y24H5940136,Y24H5940136P01,7,470,8,490,20.0,1.84408,Recreational,558.745810375,Weekday,Active,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,8,490,8,505,15.0,1.84408,Recreational,558.745810375,Weekday,Active,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,11,700,12,725,25.0,16.20436,Recreational,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,12,740,12,750,10.0,5.97457,Work,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,13,780,13,795,15.0,5.97457,Recreational,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,14,845,14,855,10.0,0.09151,Recreational,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,14,890,14,893,3.0,1.14366,Recreational,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,15,930,15,933,3.0,1.08981,Recreational,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5940136,Y24H5940136P01,16,1005,17,1025,20.0,16.20436,Recreational,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5940137,Y24H5940137P01,7,455,7,468,13.0,9.56763,Recreational,1512.477906184,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940137,Y24H5940137P01,8,480,8,495,15.0,15.23856,Recreational,1512.477906184,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940137,Y24H5940137P01,8,504,8,512,8.0,4.34456,Work,1512.477906184,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940137,Y24H5940137P01,14,845,14,857,12.0,5.99213,Recreational,1512.477906184,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940137,Y24H5940137P01,14,876,14,887,11.0,5.99213,Work,1512.477906184,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940137,Y24H5940137P01,17,1023,17,1058,35.0,25.51239,Recreational,1512.477906184,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940137,Y24H5940137P01,17,1068,17,1076,8.0,3.92573,Recreational,1512.477906184,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940137,Y24H5940137P04,7,455,7,468,13.0,9.56763,Recreational,1658.654898173,Weekday,Private,2.0,City,859.8822564,12,12
Y24H5940204,Y24H5940204P01,9,588,9,596,8.0,3.57465,Work,342.049063979,Weekday,Private,1.0,City,589.249166,12,12
Y24H5940204,Y24H5940204P01,17,1042,17,1052,10.0,3.57469,Work,342.049063979,Weekday,Private,1.0,City,589.249166,12,12
Y24H5940205,Y24H5940205P02,9,540,9,550,10.0,1.33295,Work,496.483387479,Weekday,Private,1.0,City,553.8149758,17,17
Y24H5940206,Y24H5940206P01,9,560,10,606,46.0,25.05997,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,12,726,12,751,25.0,9.74742,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,12,754,12,772,18.0,9.64886,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,14,867,14,889,22.0,10.13214,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,15,958,16,961,3.0,1.23303,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,21,1307,21,1319,12.0,6.55062,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,22,1324,22,1369,45.0,43.81919,Work,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,24,1484,25,1534,50.0,48.27867,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P01,25,1552,25,1558,6.0,3.91415,Recreational,862.455225755,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,9,560,10,606,46.0,25.05997,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,12,726,12,751,25.0,9.74742,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,12,754,12,772,18.0,9.64886,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,14,867,14,889,22.0,10.13214,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,15,958,16,961,3.0,1.23303,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,21,1307,21,1319,12.0,6.55062,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,22,1324,22,1369,45.0,43.81919,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,24,1484,25,1534,50.0,48.27867,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940206,Y24H5940206P02,25,1552,25,1558,6.0,3.91415,Recreational,473.334560118,Weekend,Private,1.0,City,555.648153,13,13
Y24H5940217,Y24H5940217P02,7,420,7,460,40.0,33.41541,Work,643.052743018,Weekday,Private,2.0,City,491.094933,15,15
Y24H5940217,Y24H5940217P02,15,900,15,940,40.0,33.41541,Work,643.052743018,Weekday,Private,2.0,City,491.094933,15,15
Y24H5940218,Y24H5940218P01,4,278,4,290,12.0,2.77558,Recreational,405.793871009,Weekday,Private,1.0,City,518.3744094,4,4
Y24H5940218,Y24H5940218P01,6,360,6,365,5.0,2.77563,Recreational,405.793871009,Weekday,Private,1.0,City,518.3744094,4,4
Y24H5940218,Y24H5940218P01,7,428,7,468,40.0,24.62031,Work,405.793871009,Weekday,Private,1.0,City,518.3744094,4,4
Y24H5940218,Y24H5940218P01,15,902,15,906,4.0,1.46549,Other,405.793871009,Weekday,Private,1.0,City,518.3744094,4,4
Y24H5940218,Y24H5940218P01,15,912,15,921,9.0,1.46549,Work,405.793871009,Weekday,Private,1.0,City,518.3744094,4,4
Y24H5940218,Y24H5940218P01,21,1297,22,1334,37.0,24.6204,Work,405.793871009,Weekday,Private,1.0,City,518.3744094,4,4
Y24H5940219,Y24H5940219P02,11,705,11,711,6.0,1.73925,Recreational,448.045131076,Weekday,Private,1.0,City,553.8149758,17,17
Y24H5940219,Y24H5940219P02,12,731,12,738,7.0,2.87751,Recreational,448.045131076,Weekday,Private,1.0,City,553.8149758,17,17
Y24H5940219,Y24H5940219P02,12,743,12,755,12.0,4.61432,Recreational,448.045131076,Weekday,Private,1.0,City,553.8149758,17,17
Y24H5940219,Y24H5940219P02,12,759,12,763,4.0,1.27008,Recreational,448.045131076,Weekday,Private,1.0,City,553.8149758,17,17
Y24H5940219,Y24H5940219P02,12,768,12,773,5.0,1.27008,Recreational,448.045131076,Weekday,Private,1.0,City,553.8149758,17,17
Y24H5940220,Y24H5940220P01,10,600,11,660,60.0,59.0616,Recreational,556.730204454,Weekend,Private,4.0,City,559.1006008,14,14
Y24H5940220,Y24H5940220P01,19,1140,21,1260,120.0,135.35132,Recreational,556.730204454,Weekend,Private,4.0,City,559.1006008,14,14
Y24H5940220,Y24H5940220P02,10,600,11,660,60.0,59.0616,Recreational,675.225301518,Weekend,Private,4.0,City,559.1006008,14,14
Y24H5940220,Y24H5940220P02,19,1140,21,1260,120.0,135.35132,Recreational,675.225301518,Weekend,Private,4.0,City,559.1006008,14,14
Y24H5940220,Y24H5940220P03,19,1140,21,1260,120.0,135.35132,Other,596.120561133,Weekend,Private,4.0,City,559.1006008,14,14
Y24H5940220,Y24H5940220P04,19,1140,21,1260,120.0,135.35132,Recreational,652.881248884,Weekend,Private,4.0,City,559.1006008,14,14
Y24H5940222,Y24H5940222P01,7,450,8,480,30.0,12.99094,Work,1078.652882144,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P01,17,1020,17,1040,20.0,12.99088,Work,1078.652882144,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,9,542,9,547,5.0,1.51293,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,9,590,10,603,13.0,10.5855,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,12,744,12,757,13.0,6.22757,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,13,791,13,800,9.0,4.2076,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,13,826,13,829,3.0,0.22472,Recreational,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,13,833,14,841,8.0,3.53302,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,14,869,15,919,50.0,25.65913,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,16,981,16,991,10.0,4.03433,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,16,1019,17,1048,29.0,19.40919,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,18,1100,18,1105,5.0,3.04862,Recreational,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,19,1162,19,1167,5.0,3.04862,Recreational,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,20,1236,20,1250,14.0,11.7536,Recreational,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,21,1294,22,1320,26.0,40.91401,Work,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,22,1322,22,1323,1.0,0.67455,Recreational,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,22,1328,22,1336,8.0,2.28106,Recreational,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P02,22,1346,22,1372,26.0,36.72777,Recreational,956.425987584,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P03,20,1236,20,1250,14.0,11.7536,Recreational,671.609245847,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P03,21,1294,22,1320,26.0,40.91401,Recreational,671.609245847,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P03,22,1322,22,1323,1.0,0.67455,Recreational,671.609245847,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P03,22,1328,22,1336,8.0,2.28106,Recreational,671.609245847,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940222,Y24H5940222P03,22,1346,22,1372,26.0,36.72777,Recreational,671.609245847,Weekday,Private,4.0,City,845.7155768,15,15
Y24H5940230,Y24H5940230P01,23,1419,24,1464,45.0,48.13062,Other,380.825947611,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P02,10,619,10,659,40.0,23.73319,Work,325.791723139,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P02,16,1010,17,1061,51.0,23.73319,Work,325.791723139,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P02,20,1230,20,1236,6.0,2.48245,Recreational,325.791723139,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P02,21,1298,21,1303,5.0,1.13788,Recreational,325.791723139,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P02,21,1318,22,1321,3.0,1.36027,Recreational,325.791723139,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P02,22,1344,23,1393,49.0,47.95054,Recreational,325.791723139,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P02,23,1419,24,1464,45.0,47.95054,Recreational,325.791723139,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940230,Y24H5940230P03,23,1419,24,1464,45.0,48.13062,Other,567.524716391,Weekday,Private,1.0,City,391.8527749,3,3
Y24H5940234,Y24H5940234P01,11,672,11,682,10.0,3.83315,Recreational,388.777810738,Weekend,Private,2.0,City,526.0767806,4,4
Y24H5940234,Y24H5940234P01,13,802,13,812,10.0,3.83315,Recreational,388.777810738,Weekend,Private,2.0,City,526.0767806,4,4
Y24H5940237,Y24H5940237P02,18,1125,18,1134,9.0,5.77569,Recreational,394.708364624,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P02,18,1136,19,1145,9.0,3.84742,Recreational,394.708364624,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P02,19,1146,19,1149,3.0,0.99589,Recreational,394.708364624,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P02,19,1164,19,1173,9.0,4.45264,Recreational,394.708364624,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P02,20,1204,20,1213,9.0,5.77569,Recreational,394.708364624,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P02,20,1214,20,1219,5.0,2.70105,Recreational,394.708364624,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P02,20,1234,20,1241,7.0,2.70105,Recreational,394.708364624,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,9,593,9,598,5.0,3.54066,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,10,636,10,638,2.0,0.25814,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,10,640,10,647,7.0,3.52264,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,12,741,12,759,18.0,12.9337,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,12,764,13,788,24.0,12.9337,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,16,960,16,984,24.0,12.9337,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,16,986,16,1001,15.0,7.51578,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P03,16,1007,16,1017,10.0,6.34882,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P04,9,593,9,598,5.0,3.54066,Recreational,534.633088963,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P04,10,636,10,638,2.0,0.25814,Recreational,534.633088963,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P04,10,640,10,647,7.0,3.52264,Recreational,534.633088963,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5940237,Y24H5940237P04,12,741,12,759,18.0,12.9337,Recreational,534.633088963,Weekday,Private,3.0,City,583.0396804,18,18
