hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H5910312,Y24H5910312P02,15,900,15,905,5,0.20278,Work,474.393495268,Weekday,Active,2.0,City,572.7209447,17,17
Y24H6050332,Y24H6050332P01,9,540,9,545,5,0.57476,Recreational,520.723212197,Weekday,Active,1.0,City,466.3616359,4,4
Y24H6040338,Y24H6040338P01,15,920,15,930,10,0.40009,Recreational,1266.571127583,Weekday,Active,1.0,City,1251.490765,6,6
Y24H6160139,Y24H6160139P02,8,480,9,540,60,4.60253,Recreational,1562.789123236,Weekday,Active,2.0,Shire,1288.769985,12,12
Y24H6140229,Y24H6140229P01,10,655,11,660,5,0.04724,Recreational,706.191659336,Weekday,Active,2.0,City,559.8092849,7,7
Y24H5970324,Y24H5970324P01,8,503,8,506,3,0.14136,Recreational,599.152407462,Weekday,Active,2.0,City,605.3228485,9,9
Y24H5780341,Y24H5780341P01,16,1007,17,1040,33,6.12563,Recreational,609.75406899,Weekend,Active,1.0,City,440.5355204,17,17
Y24H5770336,Y24H5770336P01,19,1140,19,1157,17,1.53992,Recreational,660.980427992,Weekday,Active,1.0,City,546.2503394,14,14
Y24H6056232,Y24H6056232P01,7,450,7,465,15,0.90592,Recreational,110.727570004,Weekday,Active,1.0,Shire,79.41917949,6,6
Y24H6170301,Y24H6170301P01,16,1004,16,1017,13,1.03963,Recreational,563.51879588,Weekday,Active,1.0,City,307.8915893,18,18
Y24H6110504,Y24H6110504P01,7,420,7,440,20,1.8367,Work,865.763784759,Weekday,Active,2.0,Shire,994.4577565,12,12
Y24H5980218,Y24H5980218P01,21,1285,21,1289,4,0.18839,Work,495.037300695,Weekday,Active,1.0,City,452.6168652,15,15
Y24H6020406,Y24H6020406P02,9,599,10,602,3,0.54721,Recreational,345.443609582,Weekend,Active,2.0,City,306.5925878,13,13
Y24H6190325,Y24H6190325P02,15,930,15,935,5,0.50551,Recreational,338.099576993,Weekday,Active,1.0,City,513.7296394,10,10
Y24H5800217,Y24H5800217P02,6,413,6,419,6,0.74113,Recreational,754.396411671,Weekday,Active,4.0,City,1166.288604,16,16
Y24H5780405,Y24H5780405P04,11,677,11,688,11,0.91143,Recreational,311.426243912,Weekday,Active,1.0,City,261.9456049,16,16
Y24H6090327,Y24H6090327P03,16,993,16,998,5,0.30711,Recreational,390.713767602,Weekend,Active,1.0,City,387.7941255,18,18
Y24H6150322,Y24H6150322P03,9,570,9,585,15,0.51151,Recreational,561.119136463,Weekday,Active,1.0,City,534.7595072,14,14
Y24H5780414,Y24H5780414P03,16,990,16,991,1,0.10784,Recreational,326.862911568,Weekend,Active,0.0,City,274.9296335,14,14
Y24H6190304,Y24H6190304P04,17,1070,18,1080,10,0.87113,Recreational,741.481946504,Weekday,Active,2.0,City,524.2743124,14,14
Y24H6000340,Y24H6000340P01,18,1104,18,1115,11,0.74064,Recreational,383.591120737,Weekday,Active,1.0,City,569.4490309,12,12
Y24H6130313,Y24H6130313P01,14,840,14,843,3,0.36713,Recreational,656.651860375,Weekend,Active,1.0,City,773.9147492,14,14
Y24H6250101,Y24H6250101P04,8,510,8,518,8,0.62836,Recreational,975.046629916,Weekday,Active,2.0,City,798.467673,14,14
Y24H5900342,Y24H5900342P01,17,1068,17,1072,4,0.19157,Recreational,646.004564111,Weekend,Active,2.0,City,1197.300853,14,14
Y24H5790322,Y24H5790322P02,8,533,9,545,12,1.0559,Recreational,563.619189574,Weekday,Active,1.0,City,595.2351785,6,6
Y24H6086125,Y24H6086125P01,11,705,12,735,30,1.49144,Recreational,448.730198175,Weekday,Active,2.0,City,244.6058099,18,18
Y24H6020511,Y24H6020511P01,9,570,10,600,30,1.62134,Work,412.634608692,Weekday,Active,2.0,City,581.9348089,15,15
Y24H5810431,Y24H5810431P03,13,818,13,828,10,0.79159,Recreational,350.064196185,Weekday,Active,1.0,City,301.3236784,10,10
Y24H6080317,Y24H6080317P02,8,485,8,493,8,0.47813,Recreational,133.845663988,Weekday,Active,1.0,City,249.93575,17,17
Y24H6130327,Y24H6130327P01,10,615,10,630,15,1.44164,Recreational,2103.318862363,Weekend,Active,1.0,City,1430.335019,12,12
Y24H5970341,Y24H5970341P01,10,617,10,649,32,9.42332,Recreational,437.759562549,Weekend,Active,2.0,City,618.8851256,3,3
Y24H5810126,Y24H5810126P04,15,915,15,925,10,0.71135,Education,779.341637787,Weekday,Active,2.0,City,761.6717709,14,14
Y24H5750333,Y24H5750333P04,17,1040,17,1050,10,2.1513,Work,1684.705360423,Weekday,Active,3.0,City,1271.140947,19,19
Y24H6180214,Y24H6180214P01,17,1050,17,1065,15,0.37571,Work,180.454766624,Weekend,Active,0.0,City,266.3327403,3,3
Y24H6110315,Y24H6110315P03,9,580,10,629,49,6.05255,Recreational,583.814746932,Weekday,Active,3.0,City,446.8707911,17,17
Y24H6230436,Y24H6230436P03,11,710,12,721,11,0.72527,Recreational,870.88128585,Weekday,Active,2.0,City,605.8127597,15,15
Y24H6190304,Y24H6190304P03,15,915,15,918,3,0.26147,Work,238.336390279,Weekday,Active,2.0,City,524.2743124,14,14
Y24H6000326,Y24H6000326P01,15,914,15,932,18,0.88293,Recreational,696.168279154,Weekday,Active,0.0,City,688.2573708,9,9
Y24H5750218,Y24H5750218P01,7,427,7,444,17,0.67895,Work,648.35110364,Weekday,Active,1.0,City,560.9110197,12,12
Y24H6090334,Y24H6090334P02,10,620,10,622,2,0.20846,Recreational,207.385680975,Weekend,Active,1.0,City,450.6561629,17,17
Y24H6110142,Y24H6110142P01,15,933,15,938,5,0.30936,Recreational,907.41110415,Weekend,Active,2.0,Shire,650.5127785,12,12
Y24H5910410,Y24H5910410P03,8,531,8,536,5,1.27011,Education,402.778208554,Weekday,Active,1.0,City,304.5174502,12,12
Y24H5780406,Y24H5780406P01,9,540,9,541,1,0.12514,Recreational,249.841466464,Weekend,Active,1.0,City,252.0612366,9,9
Y24H6180407,Y24H6180407P01,12,750,12,755,5,0.34519,Recreational,919.6573256,Weekend,Active,2.0,City,660.0359641,5,5
Y24H5990318,Y24H5990318P01,11,669,11,679,10,0.70276,Work,573.133982097,Weekday,Active,2.0,City,486.5074288,13,13
Y24H5800421,Y24H5800421P01,11,695,11,719,24,1.01475,Work,1385.92675985,Weekend,Active,2.0,City,1355.610415,17,17
Y24H5760327,Y24H5760327P01,11,660,11,665,5,0.15822,Recreational,830.210763544,Weekend,Active,1.0,City,641.9679758,12,12
Y24H5830118,Y24H5830118P05,12,720,12,735,15,0.36126,Recreational,563.625372547,Weekday,Active,3.0,City,487.9968777,17,17
Y24H5990512,Y24H5990512P01,9,576,9,581,5,0.35141,Work,531.653085096,Weekday,Active,1.0,City,415.6443881,4,4
Y24H6200307,Y24H6200307P01,11,675,11,690,15,1.13663,Work,725.10952347,Weekend,Active,1.0,City,746.8520173,14,14
Y24H5810401,Y24H5810401P01,13,787,13,806,19,0.92971,Recreational,486.606237712,Weekday,Active,1.0,City,510.1374307,12,12
Y24H6170318,Y24H6170318P01,15,920,15,930,10,0.80516,Recreational,332.839031977,Weekday,Active,1.0,City,324.8190088,8,8
Y24H5880504,Y24H5880504P03,8,515,8,520,5,0.46043,Education,478.95908515,Weekday,Active,2.0,City,598.6511132,8,8
Y24H6160328,Y24H6160328P02,16,994,16,998,4,0.15552,Work,739.951280673,Weekend,Active,1.0,City,928.492242,13,13
Y24H6020424,Y24H6020424P01,15,940,15,955,15,1.04514,Recreational,268.568990669,Weekday,Active,2.0,City,249.8949198,15,15
Y24H6030212,Y24H6030212P04,15,935,15,942,7,0.46583,Recreational,1035.685784259,Weekday,Active,2.0,City,665.8612608,4,4
Y24H5850515,Y24H5850515P02,17,1040,17,1052,12,0.56745,Other,436.498109119,Weekday,Active,1.0,Shire,536.2657297,12,12
Y24H6160239,Y24H6160239P01,16,967,16,972,5,0.20628,Recreational,467.988588227,Weekday,Active,1.0,City,645.7016438,18,18
Y24H6070328,Y24H6070328P02,15,951,16,994,43,3.05898,Other,553.677373465,Weekend,Active,2.0,City,539.9984368,8,8
Y24H6140331,Y24H6140331P01,11,660,11,664,4,0.50163,Recreational,482.441516849,Weekday,Active,1.0,City,550.8209324,13,13
Y24H5780327,Y24H5780327P02,8,482,8,499,17,1.80107,Recreational,687.223846564,Weekend,Active,5.0,City,618.3469504,12,12
Y24H5890312,Y24H5890312P02,15,934,15,939,5,0.19814,Recreational,2094.549116032,Weekday,Active,0.0,City,1281.805485,12,12
Y24H5970432,Y24H5970432P04,16,1012,17,1025,13,0.8173,Recreational,892.285860801,Weekday,Active,2.0,City,588.7553615,18,18
Y24H6090232,Y24H6090232P01,8,536,9,545,9,0.94974,Recreational,422.950817446,Weekday,Active,1.0,City,645.7016438,11,11
Y24H6090224,Y24H6090224P03,10,600,10,610,10,0.82931,Recreational,747.221032557,Weekday,Active,2.0,City,813.7309684,12,12
Y24H6010222,Y24H6010222P03,18,1110,18,1135,25,0.79206,Recreational,350.519639304,Weekday,Active,1.0,City,379.9639033,17,17
Y24H6130218,Y24H6130218P01,15,945,15,951,6,0.47589,Recreational,920.400502066,Weekday,Active,2.0,City,527.5547226,8,8
Y24H6020333,Y24H6020333P01,9,560,9,581,21,1.89929,Recreational,522.056305536,Weekday,Active,1.0,City,497.8231844,18,18
Y24H5790141,Y24H5790141P03,22,1328,22,1356,28,1.46665,Recreational,506.26574334,Weekend,Active,2.0,City,514.9175819,14,14
Y24H6250428,Y24H6250428P02,10,615,10,640,25,2.12464,Recreational,1009.920535858,Weekend,Active,2.0,City,401.0855351,15,15
Y24H6250426,Y24H6250426P01,17,1070,18,1080,10,0.61623,Recreational,585.972748797,Weekday,Active,1.0,City,461.9673921,7,7
Y24H5740340,Y24H5740340P02,8,495,8,520,25,2.45053,Education,678.48551527,Weekday,Active,1.0,City,753.3650805,6,6
Y24H6020322,Y24H6020322P01,14,896,15,904,8,0.65387,Recreational,386.751834491,Weekday,Active,1.0,City,500.7294778,11,11
Y24H6060331,Y24H6060331P01,12,750,13,780,30,0.94052,Recreational,482.740765683,Weekday,Active,1.0,City,506.0850331,12,12
Y24H5840309,Y24H5840309P01,12,740,12,745,5,0.18454,Recreational,502.611050422,Weekday,Active,1.0,City,547.1699936,12,12
Y24H6200307,Y24H6200307P03,13,780,13,785,5,0.29358,Recreational,952.945044491,Weekend,Active,1.0,City,746.8520173,14,14
Y24H5900323,Y24H5900323P06,11,690,11,695,5,0.15715,Recreational,1265.960693754,Weekday,Active,3.0,City,1040.26527,18,18
Y24H5970214,Y24H5970214P02,10,630,10,637,7,0.55437,Work,501.791478088,Weekend,Active,2.0,City,576.7391693,12,12
Y24H6000329,Y24H6000329P02,8,510,8,517,7,0.46817,Work,821.974656704,Weekday,Active,2.0,City,726.4081265,17,17
Y24H5970337,Y24H5970337P01,9,540,9,549,9,0.4607,Work,559.317753187,Weekday,Active,1.0,City,503.3987835,7,7
Y24H5770517,Y24H5770517P03,8,525,8,532,7,0.37222,Education,1272.291448173,Weekday,Active,2.0,City,954.212146,13,13
Y24H5980218,Y24H5980218P03,21,1298,21,1312,14,0.73225,Work,348.03824469,Weekday,Active,1.0,City,452.6168652,15,15
Y24H5760242,Y24H5760242P03,15,928,15,930,2,0.25733,Recreational,603.329624061,Weekend,Active,3.0,City,296.9630763,16,16
Y24H6170438,Y24H6170438P02,13,782,13,797,15,0.77236,Recreational,2314.696165327,Weekday,Active,2.0,City,1507.547939,8,8
Y24H6230132,Y24H6230132P01,15,937,15,954,17,1.71919,Work,921.542844232,Weekday,Active,3.0,City,1010.000001,18,18
Y24H5950431,Y24H5950431P02,11,662,11,663,1,0.1349,Recreational,252.716575411,Weekday,Active,3.0,City,322.2588632,17,17
Y24H5940111,Y24H5940111P01,17,1025,17,1037,12,0.78647,Recreational,684.935883335,Weekday,Active,2.0,City,806.3476207,9,9
Y24H6020437,Y24H6020437P01,10,635,10,644,9,0.3863,Recreational,225.628326978,Weekday,Active,1.0,City,336.7973178,7,7
Y24H5910404,Y24H5910404P04,15,935,15,940,5,0.30308,Education,211.698435317,Weekday,Active,1.0,City,209.9839175,8,8
Y24H5810526,Y24H5810526P02,6,405,6,415,10,0.78466,Recreational,349.644758089,Weekday,Active,2.0,Shire,476.778037,18,18
Y24H6060113,Y24H6060113P01,6,370,6,396,26,1.39678,Recreational,628.167332531,Weekend,Active,2.0,City,557.0973607,17,17
Y24H6140421,Y24H6140421P03,16,975,16,990,15,1.06074,Recreational,501.066686468,Weekend,Active,2.0,City,454.3740272,13,13
Y24H5800217,Y24H5800217P01,14,860,14,862,2,0.1981,Work,725.218537364,Weekday,Active,4.0,City,1166.288604,16,16
Y24H6020340,Y24H6020340P02,17,1041,17,1043,2,0.12966,Recreational,564.137138243,Weekday,Active,0.0,City,567.4947278,11,11
Y24H6110134,Y24H6110134P01,14,883,14,895,12,0.48413,Work,678.29461877,Weekend,Active,2.0,Shire,609.9906789,4,4
Y24H6170324,Y24H6170324P02,16,977,16,985,8,0.4555,Work,677.185231843,Weekday,Active,2.0,City,737.2210353,13,13
Y24H5930508,Y24H5930508P02,10,630,10,645,15,0.64811,Work,262.133329603,Weekday,Active,1.0,City,331.3118453,8,8
Y24H5890132,Y24H5890132P02,12,741,12,753,12,0.71643,Recreational,363.678423622,Weekday,Active,2.0,Shire,419.441269,8,8
Y24H6200339,Y24H6200339P01,7,456,7,471,15,0.18612,Work,549.597118305,Weekday,Active,3.0,City,378.6335232,17,17
Y24H6230408,Y24H6230408P03,12,769,12,772,3,0.13453,Recreational,205.654821754,Weekday,Active,2.0,City,188.921936,18,18
Y24H6036139,Y24H6036139P01,10,610,10,613,3,0.16417,Recreational,106.955865504,Weekday,Active,1.0,Shire,129.2984433,4,4
Y24H6160214,Y24H6160214P05,10,626,10,634,8,0.4213,Recreational,967.169724564,Weekend,Active,1.0,City,870.3492851,18,18
Y24H6140229,Y24H6140229P01,16,970,16,990,20,1.7771,Recreational,706.191659336,Weekday,Active,2.0,City,559.8092849,7,7
Y24H5780417,Y24H5780417P04,8,530,9,540,10,0.49026,Education,355.624813753,Weekday,Active,2.0,City,378.8481772,17,17
Y24H5760240,Y24H5760240P02,7,450,8,480,30,0.80848,Recreational,468.728930131,Weekday,Active,2.0,City,299.6727437,16,16
Y24H5840220,Y24H5840220P02,14,840,14,850,10,1.1336,Recreational,846.361949728,Weekend,Active,2.0,City,834.9110902,9,9
Y24H6030425,Y24H6030425P01,8,480,8,495,15,0.63393,Work,378.18424102,Weekday,Active,1.0,City,422.6584054,10,10
Y24H6020332,Y24H6020332P01,9,590,9,595,5,0.28668,Work,717.86121268,Weekday,Active,4.0,City,950.2728015,13,13
Y24H5800224,Y24H5800224P02,11,702,12,722,20,1.25304,Recreational,575.775244098,Weekday,Active,2.0,City,894.9624903,11,11
Y24H6170404,Y24H6170404P01,9,580,9,585,5,0.19372,Recreational,696.043051302,Weekday,Active,0.0,City,870.0532671,12,12
Y24H5990202,Y24H5990202P01,11,688,11,699,11,0.30119,Work,528.362763836,Weekday,Active,2.0,Shire,630.6216931,10,10
Y24H5950521,Y24H5950521P02,19,1165,19,1181,16,0.59243,Recreational,544.199964309,Weekend,Active,1.0,City,402.5553363,12,12
Y24H6056228,Y24H6056228P01,15,920,15,930,10,0.79102,Recreational,212.323254765,Weekend,Active,3.0,Shire,264.5654975,14,14
Y24H5820330,Y24H5820330P01,8,480,8,500,20,5.25434,Work,580.819400332,Weekday,Active,2.0,City,647.4950132,17,17
Y24H6230409,Y24H6230409P02,17,1050,17,1065,15,0.74637,Work,499.991699968,Weekday,Active,3.0,City,316.7256471,18,18
Y24H5890202,Y24H5890202P01,24,1485,24,1487,2,0.07882,Recreational,1119.918577352,Weekday,Active,2.0,City,708.2759368,8,8
Y24H6070324,Y24H6070324P03,12,738,12,740,2,0.24791,Recreational,663.387013529,Weekday,Active,3.0,City,408.7451095,17,17
Y24H6230408,Y24H6230408P01,13,806,13,824,18,0.95633,Recreational,215.616423475,Weekday,Active,2.0,City,188.921936,18,18
Y24H5860339,Y24H5860339P01,19,1157,19,1178,21,1.36088,Work,241.398912965,Weekday,Active,0.0,City,389.9052395,8,8
Y24H6070328,Y24H6070328P01,18,1136,19,1152,16,1.33671,Recreational,502.025220393,Weekend,Active,2.0,City,539.9984368,8,8
Y24H6110134,Y24H6110134P01,14,870,14,883,13,0.48413,Work,678.29461877,Weekend,Active,2.0,Shire,609.9906789,4,4
Y24H5820308,Y24H5820308P03,17,1065,18,1080,15,0.70713,Recreational,1498.24331139,Weekday,Active,1.0,City,1600.790178,12,12
Y24H6150336,Y24H6150336P04,13,810,13,825,15,0.83334,Work,1028.224560562,Weekday,Active,1.0,City,557.5691643,17,17
Y24H6070334,Y24H6070334P01,12,765,12,767,2,0.11281,Recreational,299.431144875,Weekend,Active,1.0,City,423.3225212,3,3
Y24H5930307,Y24H5930307P02,13,825,14,840,15,1.23284,Recreational,606.122918994,Weekend,Active,2.0,City,1062.852065,17,17
Y24H5910437,Y24H5910437P04,7,470,8,495,25,1.77078,Education,455.361758736,Weekday,Active,2.0,City,342.2935354,9,9
Y24H5900342,Y24H5900342P02,14,854,14,872,18,0.74998,Recreational,992.514834113,Weekend,Active,2.0,City,1197.300853,14,14
Y24H5980309,Y24H5980309P02,18,1127,18,1137,10,0.68536,Recreational,650.557470338,Weekday,Active,3.0,City,694.7646096,16,16
Y24H5940112,Y24H5940112P04,16,990,16,1000,10,1.55736,Recreational,1092.028873785,Weekday,Active,2.0,City,880.8727917,11,11
Y24H6050309,Y24H6050309P01,8,510,8,515,5,0.74435,Recreational,594.329113543,Weekday,Active,2.0,City,455.6425427,7,7
Y24H5820138,Y24H5820138P03,12,760,12,768,8,0.67003,Recreational,520.872904654,Weekday,Active,2.0,City,576.8774846,9,9
Y24H6140242,Y24H6140242P01,17,1032,17,1040,8,0.26692,Work,623.503992308,Weekend,Active,3.0,City,622.8807316,16,16
Y24H6160214,Y24H6160214P03,11,660,11,669,9,0.42122,Recreational,760.509030622,Weekend,Active,1.0,City,870.3492851,18,18
Y24H6050332,Y24H6050332P01,9,570,9,585,15,0.97303,Recreational,520.723212197,Weekday,Active,1.0,City,466.3616359,4,4
Y24H5920238,Y24H5920238P01,9,555,9,570,15,0.96377,Work,407.353841441,Weekday,Active,1.0,City,463.2613886,2,2
Y24H6200331,Y24H6200331P03,15,931,15,945,14,0.82547,Recreational,406.568706894,Weekday,Active,3.0,City,393.1431078,14,14
Y24H5860415,Y24H5860415P04,15,900,16,970,70,1.83861,Work,443.918265694,Weekday,Active,6.0,City,625.871067,15,15
Y24H6120123,Y24H6120123P02,9,540,9,560,20,1.49051,Recreational,952.859717249,Weekday,Active,2.0,City,868.470648,14,14
Y24H5860415,Y24H5860415P05,8,522,9,542,20,0.62866,Education,538.903800533,Weekday,Active,6.0,City,625.871067,15,15
Y24H6230409,Y24H6230409P04,14,840,14,855,15,0.40957,Work,945.627368276,Weekday,Active,3.0,City,316.7256471,18,18
Y24H6020327,Y24H6020327P01,9,554,9,559,5,1.41313,Work,800.009966211,Weekend,Active,2.0,City,706.0117827,14,14
Y24H5890521,Y24H5890521P01,10,611,10,613,2,0.1497,Work,1949.581340875,Weekend,Active,9.0,Shire,2242.865602,10,10
Y24H6110318,Y24H6110318P01,7,424,7,468,44,1.50985,Work,582.561966509,Weekday,Active,2.0,City,778.2790981,7,7
Y24H5890104,Y24H5890104P01,10,637,10,638,1,0.01587,Recreational,376.821453413,Weekday,Active,1.0,Shire,368.8890485,6,6
Y24H5850319,Y24H5850319P01,19,1142,19,1153,11,0.55829,Recreational,1082.055101922,Weekday,Active,0.0,City,975.988093,15,15
Y24H6020507,Y24H6020507P02,8,505,8,521,16,1.14454,Recreational,371.123107531,Weekend,Active,2.0,City,474.4121097,10,10
Y24H6080301,Y24H6080301P01,14,880,14,896,16,0.78038,Recreational,247.889856201,Weekday,Active,2.0,City,337.3427477,15,15
Y24H5790141,Y24H5790141P03,17,1040,17,1049,9,0.72954,Recreational,506.26574334,Weekend,Active,2.0,City,514.9175819,14,14
Y24H5980218,Y24H5980218P04,8,530,9,540,10,0.41752,Recreational,305.653324794,Weekday,Active,1.0,City,452.6168652,15,15
Y24H6030212,Y24H6030212P03,15,935,15,942,7,0.46583,Education,1059.388032448,Weekday,Active,2.0,City,665.8612608,4,4
Y24H5780405,Y24H5780405P04,15,919,15,933,14,1.15464,Recreational,311.426243912,Weekday,Active,1.0,City,261.9456049,16,16
Y24H5850318,Y24H5850318P03,8,509,8,519,10,0.96402,Education,719.980612374,Weekday,Active,1.0,City,893.1831478,12,12
Y24H5950305,Y24H5950305P02,16,960,16,975,15,0.80847,Recreational,2123.514598214,Weekday,Active,1.0,City,2211.003253,13,13
Y24H6230408,Y24H6230408P03,12,748,12,762,14,0.98031,Recreational,205.654821754,Weekday,Active,2.0,City,188.921936,18,18
Y24H6120212,Y24H6120212P02,15,914,15,916,2,0.24421,Recreational,853.074023562,Weekday,Active,0.0,City,541.3669172,8,8
Y24H5780323,Y24H5780323P01,12,735,12,740,5,0.48968,Work,291.631485791,Weekday,Active,0.0,City,459.3257828,9,9
Y24H6096122,Y24H6096122P01,18,1113,18,1124,11,0.74961,Recreational,280.851626242,Weekday,Active,4.0,Shire,319.8938138,11,11
Y24H5970134,Y24H5970134P01,19,1140,19,1160,20,1.60761,Recreational,835.85380134,Weekend,Active,4.0,City,937.0117354,19,19
Y24H5810416,Y24H5810416P02,12,750,12,755,5,0.203,Recreational,1436.809189022,Weekday,Active,0.0,City,378.0366827,5,5
Y24H6190106,Y24H6190106P01,16,1016,17,1031,15,1.43493,Work,282.395151373,Weekend,Active,2.0,Shire,449.6012191,5,5
Y24H6250101,Y24H6250101P04,15,920,15,928,8,0.62836,Recreational,975.046629916,Weekday,Active,2.0,City,798.467673,14,14
Y24H5830240,Y24H5830240P05,12,720,12,721,1,0.08927,Recreational,1022.923245738,Weekday,Active,2.0,City,806.9939656,13,13
Y24H6146225,Y24H6146225P02,8,480,8,500,20,1.94173,Work,111.019293855,Weekday,Active,2.0,City,131.5612648,16,16
Y24H5910130,Y24H5910130P01,11,660,11,675,15,0.13354,Recreational,216.98733956,Weekday,Active,1.0,City,289.6041705,8,8
Y24H5930512,Y24H5930512P02,8,530,10,620,90,8.37225,Recreational,263.513994166,Weekday,Active,1.0,City,382.783326,5,5
Y24H6146131,Y24H6146131P01,7,420,7,450,30,0.58677,Recreational,113.511389917,Weekday,Active,4.0,City,142.6679757,12,12
Y24H6116136,Y24H6116136P01,17,1026,17,1034,8,0.83588,Work,220.624225948,Weekday,Active,3.0,Shire,168.1566297,17,17
Y24H6020536,Y24H6020536P01,7,467,8,509,42,1.64293,Recreational,967.892103564,Weekday,Active,1.0,City,757.8337437,10,10
Y24H5910401,Y24H5910401P02,18,1135,19,1144,9,0.35073,Recreational,312.75815758,Weekday,Active,1.0,City,349.5382669,12,12
Y24H6020338,Y24H6020338P02,18,1110,18,1120,10,0.80436,Recreational,1507.474276575,Weekday,Active,1.0,City,468.5404467,17,17
Y24H5780407,Y24H5780407P02,11,691,11,697,6,0.4964,Work,404.501176757,Weekend,Active,0.0,City,319.4961593,12,12
Y24H5920230,Y24H5920230P01,16,993,16,994,1,0.17992,Recreational,330.666580983,Weekday,Active,1.0,City,460.8288863,4,4
Y24H5740309,Y24H5740309P01,14,881,14,888,7,0.53744,Recreational,650.229827515,Weekday,Active,1.0,City,919.2661975,18,18
Y24H6240433,Y24H6240433P01,15,938,15,950,12,0.5708,Recreational,541.934879684,Weekday,Active,2.0,City,528.3592216,12,12
Y24H5910410,Y24H5910410P01,15,930,15,936,6,1.27011,Recreational,231.882711997,Weekday,Active,1.0,City,304.5174502,12,12
Y24H6250139,Y24H6250139P02,10,630,11,680,50,1.87673,Recreational,615.321948918,Weekday,Active,1.0,City,582.0265149,11,11
Y24H5950241,Y24H5950241P01,9,550,9,560,10,0.41848,Recreational,676.540374142,Weekend,Active,2.0,City,665.4648381,12,12
Y24H5940101,Y24H5940101P01,11,660,11,661,1,0.05885,Work,432.019414979,Weekday,Active,1.0,City,762.0906086,2,2
Y24H5740529,Y24H5740529P02,9,545,9,550,5,0.50713,Recreational,788.582154961,Weekday,Active,1.0,City,285.7284818,12,12
Y24H5910307,Y24H5910307P01,12,735,12,740,5,0.18384,Recreational,498.658881138,Weekend,Active,1.0,City,503.7943779,18,18
Y24H6160233,Y24H6160233P01,14,850,14,880,30,2.42089,Education,744.589169715,Weekday,Active,2.0,City,805.7983596,18,18
Y24H5990311,Y24H5990311P02,15,900,15,905,5,0.19297,Work,375.607340119,Weekday,Active,2.0,City,486.5074288,12,12
Y24H5790327,Y24H5790327P01,12,729,12,734,5,0.21181,Recreational,1069.949390443,Weekend,Active,2.0,City,826.3758619,18,18
Y24H6240417,Y24H6240417P03,12,770,12,775,5,0.11372,Recreational,513.531772102,Weekday,Active,2.0,City,490.7378878,11,11
Y24H6040316,Y24H6040316P03,8,510,8,520,10,0.90895,Education,291.358944469,Weekday,Active,2.0,City,399.6420523,14,14
Y24H6190239,Y24H6190239P01,16,975,16,990,15,0.19082,Work,298.701719341,Weekday,Active,1.0,City,452.6168652,14,14
Y24H6140507,Y24H6140507P02,18,1136,19,1150,14,0.59999,Recreational,719.168421447,Weekend,Active,1.0,City,636.4257787,13,13
Y24H6030426,Y24H6030426P01,11,714,11,717,3,0.27338,Other,542.91294101,Weekday,Active,2.0,City,561.0789611,6,6
Y24H6140310,Y24H6140310P01,21,1290,21,1300,10,0.65721,Recreational,281.860292054,Weekday,Active,1.0,City,409.9493629,8,8
Y24H5880209,Y24H5880209P02,8,512,8,524,12,0.81407,Education,305.123323037,Weekday,Active,1.0,Shire,283.990077,6,6
Y24H5780328,Y24H5780328P01,13,832,14,867,35,2.96683,Recreational,582.006828269,Weekend,Active,1.0,City,479.7934131,9,9
Y24H5790316,Y24H5790316P02,16,987,16,991,4,0.22812,Work,497.31624974,Weekday,Active,3.0,City,562.8655952,18,18
Y24H6140339,Y24H6140339P02,9,599,10,600,1,0.01885,Recreational,351.549743072,Weekday,Active,2.0,City,628.4425577,14,14
Y24H5780417,Y24H5780417P03,8,530,9,540,10,0.49026,Education,325.908593985,Weekday,Active,2.0,City,378.8481772,17,17
Y24H5800210,Y24H5800210P02,10,640,10,642,2,0.17148,Recreational,793.121040398,Weekday,Active,2.0,City,604.8783416,17,17
Y24H5760327,Y24H5760327P03,15,939,16,960,21,1.79317,Recreational,706.012791212,Weekend,Active,1.0,City,641.9679758,12,12
Y24H6150302,Y24H6150302P01,19,1152,19,1167,15,5.54532,Recreational,663.826211639,Weekday,Active,0.0,City,883.2439862,12,12
Y24H5950234,Y24H5950234P03,13,822,13,824,2,0.14234,Recreational,536.228343204,Weekend,Active,2.0,City,665.4648381,16,16
Y24H6110142,Y24H6110142P01,12,742,12,752,10,0.72849,Recreational,907.41110415,Weekend,Active,2.0,Shire,650.5127785,12,12
Y24H6250431,Y24H6250431P02,8,500,8,520,20,1.67121,Education,509.888141585,Weekday,Active,1.0,City,406.4358317,12,12
Y24H6120314,Y24H6120314P02,12,755,12,761,6,0.51191,Recreational,520.110217107,Weekend,Active,1.0,City,487.4304523,18,18
Y24H6090342,Y24H6090342P02,9,548,10,605,57,3.9926,Recreational,537.01271605,Weekend,Active,1.0,City,480.5935612,17,17
Y24H5780416,Y24H5780416P04,8,525,9,540,15,0.45109,Education,213.329223495,Weekday,Active,1.0,City,255.7036384,11,11
Y24H5930509,Y24H5930509P01,8,515,8,525,10,0.91227,Recreational,395.175384003,Weekday,Active,1.0,City,308.3744514,11,11
