hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H6026137,Y24H6026137P01,8,510,8,517,7,1.93423,Recreational,112.396689767,Weekday,Private,1.0,City,112.6128292,10,10
Y24H6080327,Y24H6080327P03,9,540,9,550,10,0.4981,Recreational,355.971959461,Weekend,Active,2.0,City,454.456514,19,19
Y24H6070401,Y24H6070401P03,9,590,10,610,20,6.82956,Recreational,365.373604884,Weekday,Private,3.0,City,426.3821113,9,9
Y24H6110329,Y24H6110329P02,20,1238,20,1242,4,1.19593,Work,163.301118401,Weekday,Private,1.0,City,376.7436174,6,6
Y24H5880232,Y24H5880232P01,15,925,15,933,8,0.31516,Recreational,462.921447218,Weekday,Active,2.0,Shire,547.5050922,12,12
Y24H6010505,Y24H6010505P02,17,1048,17,1062,14,10.50891,Work,513.901569666,Weekday,Private,2.0,City,421.32722,12,12
Y24H5990311,Y24H5990311P02,14,854,14,859,5,0.19297,Recreational,375.607340119,Weekday,Active,2.0,City,486.5074288,12,12
Y24H5890327,Y24H5890327P01,6,370,6,400,30,6.61406,Work,2110.952699608,Weekend,Public,1.0,City,1877.206975,7,7
Y24H5940122,Y24H5940122P02,11,663,11,668,5,1.76337,Recreational,576.953645692,Weekday,Private,1.0,City,786.9248356,3,3
Y24H5890121,Y24H5890121P01,11,680,11,690,10,2.95532,Recreational,273.701270947,Weekend,Private,1.0,Shire,421.6816642,8,8
Y24H6150328,Y24H6150328P01,18,1091,18,1099,8,3.18661,Recreational,660.614071671,Weekend,Private,2.0,City,944.1544865,17,17
Y24H6110236,Y24H6110236P01,8,510,9,541,31,10.54435,Recreational,2858.624267755,Weekday,Private,4.0,Shire,1196.418669,10,10
Y24H5940534,Y24H5940534P02,14,895,14,898,3,0.9344,Recreational,648.042296357,Weekend,Private,2.0,Shire,754.7549488,14,14
Y24H5970333,Y24H5970333P01,17,1068,17,1073,5,0.83627,Recreational,356.488558278,Weekday,Private,2.0,City,418.5361558,12,12
Y24H6020201,Y24H6020201P01,18,1099,18,1110,11,8.10878,Recreational,440.51392413,Weekday,Private,3.0,Shire,411.3960176,11,11
Y24H6140331,Y24H6140331P01,8,500,8,503,3,0.46469,Recreational,482.441516849,Weekday,Active,1.0,City,550.8209324,13,13
Y24H5990216,Y24H5990216P03,17,1034,17,1044,10,0.98091,Recreational,1081.479804848,Weekday,Active,3.0,Shire,718.3354067,11,11
Y24H5950433,Y24H5950433P02,13,821,13,827,6,3.48191,Recreational,356.216746847,Weekday,Private,3.0,City,454.2401055,18,18
Y24H6030240,Y24H6030240P01,6,369,8,534,165,23.04577,Work,361.446910199,Weekday,Private,2.0,City,413.6567214,7,7
Y24H6230511,Y24H6230511P02,14,849,14,868,19,15.71471,Recreational,458.017692373,Weekday,Private,2.0,Shire,393.2718079,10,10
Y24H5770521,Y24H5770521P03,16,1005,16,1009,4,2.06563,Recreational,1714.334754401,Weekend,Private,2.0,City,1040.400498,14,14
Y24H6146203,Y24H6146203P02,19,1155,19,1163,8,3.32289,Recreational,42.516039056,Weekday,Private,2.0,City,68.96542043,15,15
Y24H5750403,Y24H5750403P01,15,940,16,1003,63,35.48229,Work,309.990096313,Weekday,Private,2.0,City,333.6627772,9,9
Y24H5820425,Y24H5820425P03,11,660,11,677,17,8.78587,Recreational,1200.406927228,Weekday,Private,2.0,City,852.7503353,12,12
Y24H5770212,Y24H5770212P04,15,930,15,935,5,1.53679,Recreational,1169.252805954,Weekday,Private,5.0,City,787.7281111,9,9
Y24H6030438,Y24H6030438P03,5,329,5,355,26,19.58626,Recreational,359.707639622,Weekday,Private,2.0,City,423.0828217,12,12
Y24H6130421,Y24H6130421P02,11,688,12,735,47,24.17882,Recreational,594.628874138,Weekend,Private,2.0,City,1120.608742,10,10
Y24H6230132,Y24H6230132P04,11,690,11,707,17,4.01333,Recreational,1309.567381684,Weekday,Private,3.0,City,1010.000001,18,18
Y24H6220442,Y24H6220442P04,14,883,14,899,16,10.55907,Recreational,1509.781186244,Weekend,Private,2.0,City,1258.045033,9,9
Y24H5880520,Y24H5880520P01,14,875,14,891,16,1.02078,Recreational,677.436603877,Weekend,Active,2.0,City,564.8374045,17,17
Y24H5970404,Y24H5970404P02,18,1130,18,1134,4,2.09983,Recreational,358.658752362,Weekday,Private,4.0,City,695.8717562,10,10
Y24H6136205,Y24H6136205P01,18,1080,18,1110,30,1.19215,Recreational,244.51663654,Weekday,Active,2.0,City,280.1205918,3,3
Y24H5970220,Y24H5970220P01,9,540,9,570,30,3.07137,Recreational,360.117534855,Weekend,Active,1.0,City,462.9919808,9,9
Y24H5990326,Y24H5990326P01,8,495,8,525,30,16.65424,Work,590.852410094,Weekday,Private,1.0,City,643.234384,14,14
Y24H6140231,Y24H6140231P01,18,1130,19,1150,20,10.44608,Recreational,693.200928041,Weekday,Private,1.0,City,541.2167874,1,1
Y24H6156127,Y24H6156127P02,13,782,13,795,13,5.00479,Recreational,104.98651249,Weekend,Private,1.0,Shire,148.4516413,15,15
Y24H6020329,Y24H6020329P01,18,1080,19,1140,60,6.31824,Recreational,314.788498659,Weekday,Hired,0.0,City,491.1857773,15,15
Y24H5760323,Y24H5760323P01,15,905,15,910,5,2.11894,Recreational,423.402360232,Weekday,Private,2.0,City,469.0131604,7,7
Y24H6130118,Y24H6130118P01,15,901,15,929,28,18.61623,Other,1162.932263051,Weekday,Private,2.0,City,1235.670135,8,8
Y24H5900208,Y24H5900208P02,14,893,14,897,4,1.62803,Recreational,387.808809328,Weekday,Private,3.0,City,323.326983,17,17
Y24H6086111,Y24H6086111P01,13,780,13,785,5,0.4035,Recreational,116.398815007,Weekday,Active,0.0,City,134.2639988,4,4
Y24H5860407,Y24H5860407P01,9,572,9,581,9,3.16759,Recreational,683.182705385,Weekend,Private,2.0,City,649.1057531,15,15
Y24H6210218,Y24H6210218P02,8,484,8,495,11,9.18851,Recreational,426.223027494,Weekday,Private,2.0,City,527.5547226,18,18
Y24H6250118,Y24H6250118P01,16,1007,17,1020,13,1.49455,Recreational,946.117099516,Weekday,Private,1.0,City,911.2931251,11,11
Y24H5870316,Y24H5870316P03,17,1050,18,1100,50,11.21952,Work,968.312957991,Weekday,Private,2.0,City,689.7694952,16,16
Y24H6040239,Y24H6040239P02,10,646,11,664,18,13.37157,Recreational,845.056679025,Weekday,Private,2.0,City,699.3603419,6,6
Y24H5810215,Y24H5810215P02,8,496,8,510,14,8.11805,Recreational,698.574162956,Weekday,Private,4.0,City,508.2911257,4,4
Y24H5950521,Y24H5950521P02,22,1375,22,1377,2,0.40381,Recreational,544.199964309,Weekend,Active,1.0,City,402.5553363,12,12
Y24H6020534,Y24H6020534P01,8,537,8,538,1,0.15711,Recreational,606.878932117,Weekend,Private,1.0,City,979.8434688,10,10
Y24H6190133,Y24H6190133P01,13,810,13,815,5,2.36564,Recreational,515.466300828,Weekday,Private,1.0,Shire,416.3694173,12,12
Y24H5900411,Y24H5900411P02,15,900,15,903,3,1.23132,Recreational,958.540395866,Weekday,Private,2.0,City,992.3544306,1,1
Y24H5750233,Y24H5750233P03,9,565,10,630,65,13.81864,Education,795.260765041,Weekday,Public,1.0,City,693.4638144,2,2
Y24H6220409,Y24H6220409P03,15,925,15,928,3,2.07157,Education,708.178448054,Weekday,Private,2.0,City,510.119174,13,13
Y24H5840334,Y24H5840334P01,20,1224,20,1233,9,0.36848,Recreational,549.556027439,Weekend,Active,2.0,City,586.2410519,14,14
Y24H6150119,Y24H6150119P01,12,752,12,773,21,15.31434,Work,1756.032967785,Weekday,Private,2.0,City,1142.507656,8,8
Y24H6170123,Y24H6170123P02,24,1478,24,1496,18,20.12739,Work,711.390669825,Weekday,Private,3.0,City,562.8559337,12,12
Y24H5780417,Y24H5780417P02,16,1014,17,1045,31,7.59736,Work,541.367099853,Weekday,Active,2.0,City,378.8481772,17,17
Y24H6030229,Y24H6030229P02,16,996,16,1009,13,4.94371,Recreational,235.420592298,Weekday,Private,2.0,City,324.1829928,14,14
Y24H6140302,Y24H6140302P01,17,1026,17,1043,17,4.08443,Recreational,634.332863872,Weekday,Private,2.0,City,582.4310116,18,18
Y24H5740331,Y24H5740331P02,16,989,16,993,4,2.03111,Work,1117.181783646,Weekday,Private,2.0,City,1089.581127,12,12
Y24H5990240,Y24H5990240P02,14,867,14,894,27,18.23014,Recreational,469.108321287,Weekday,Private,3.0,Shire,543.9235036,13,13
Y24H5980211,Y24H5980211P01,19,1140,19,1150,10,5.45985,Recreational,599.969756289,Weekday,Private,2.0,City,634.6399043,12,12
Y24H5980309,Y24H5980309P01,17,1069,18,1082,13,5.30684,Recreational,668.025255857,Weekday,Private,3.0,City,694.7646096,16,16
Y24H6020509,Y24H6020509P03,17,1026,18,1094,68,43.51695,Work,1227.666918792,Weekday,Private,4.0,City,1340.564967,18,18
Y24H5920301,Y24H5920301P01,12,723,12,730,7,0.56399,Recreational,562.950947191,Weekday,Active,1.0,City,510.0646413,12,12
Y24H5810433,Y24H5810433P02,10,600,10,635,35,18.89561,Other,259.68580338,Weekday,Private,2.0,City,452.546221,17,17
Y24H5860413,Y24H5860413P01,11,706,11,719,13,4.63622,Work,505.97468193,Weekend,Private,3.0,City,583.7711008,15,15
Y24H6080327,Y24H6080327P02,14,885,14,888,3,1.41574,Work,399.385739849,Weekend,Private,2.0,City,454.456514,19,19
Y24H5930534,Y24H5930534P02,12,767,13,835,68,19.32544,Recreational,584.140655321,Weekend,Public,2.0,City,525.3948524,14,14
Y24H5890541,Y24H5890541P02,20,1242,20,1253,11,6.13328,Recreational,331.895189202,Weekend,Private,2.0,City,575.814605,12,12
Y24H6120325,Y24H6120325P02,9,570,9,576,6,0.39045,Work,614.519228568,Weekday,Active,1.0,City,533.0079864,13,13
Y24H6200333,Y24H6200333P01,8,500,8,510,10,1.90514,Recreational,410.946941643,Weekday,Private,3.0,City,400.6253853,2,2
Y24H5940111,Y24H5940111P01,10,647,10,654,7,0.67702,Recreational,684.935883335,Weekday,Active,2.0,City,806.3476207,9,9
Y24H6096129,Y24H6096129P02,14,895,15,900,5,2.49231,Recreational,181.995808373,Weekday,Private,5.0,Shire,280.8976055,15,15
Y24H5910125,Y24H5910125P02,11,690,11,700,10,3.65603,Recreational,247.649180533,Weekday,Private,1.0,City,277.6884895,12,12
Y24H5940237,Y24H5940237P03,9,593,9,598,5,3.54066,Recreational,467.404084912,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5810209,Y24H5810209P01,8,487,8,498,11,4.68922,Recreational,551.187798981,Weekday,Private,3.0,City,705.0588011,13,13
Y24H5760511,Y24H5760511P04,18,1125,18,1135,10,4.57786,Recreational,900.403300052,Weekday,Private,2.0,City,1074.376129,18,18
Y24H5990512,Y24H5990512P02,10,610,10,613,3,1.70108,Recreational,554.879239693,Weekday,Private,1.0,City,415.6443881,4,4
Y24H6210527,Y24H6210527P03,10,630,10,645,15,3.56926,Recreational,545.235058285,Weekend,Private,2.0,Shire,546.6928172,6,6
Y24H5790531,Y24H5790531P01,6,405,7,435,30,29.73299,Work,683.931137822,Weekday,Private,2.0,City,372.1124743,8,8
Y24H6056101,Y24H6056101P01,9,586,9,590,4,1.90048,Recreational,64.557267384,Weekday,Private,1.0,City,66.56635406,7,7
Y24H6240414,Y24H6240414P02,18,1115,18,1122,7,2.92274,Recreational,403.348422924,Weekend,Private,1.0,City,470.6978004,12,12
Y24H5940501,Y24H5940501P02,16,986,16,987,1,0.33723,Recreational,373.002178134,Weekday,Private,2.0,Shire,387.9045919,14,14
Y24H6180542,Y24H6180542P02,11,699,12,729,30,0.91824,Recreational,1735.05618496,Weekend,Active,3.0,City,1517.734253,13,13
Y24H6140329,Y24H6140329P03,18,1095,18,1110,15,3.58217,Recreational,407.974612491,Weekday,Private,2.0,City,500.0651537,18,18
Y24H6020518,Y24H6020518P01,14,882,14,888,6,1.41184,Recreational,537.598138943,Weekday,Private,3.0,City,619.2129869,7,7
Y24H6220419,Y24H6220419P01,10,659,11,670,11,0.10912,Work,440.492139466,Weekday,Active,2.0,City,622.166108,12,12
Y24H6050308,Y24H6050308P04,18,1110,18,1115,5,1.12672,Recreational,673.874248499,Weekday,Private,2.0,City,444.5286425,10,10
Y24H6240440,Y24H6240440P03,9,570,9,575,5,0.68519,Recreational,491.44619309,Weekday,Private,2.0,City,381.9763587,14,14
Y24H5810433,Y24H5810433P01,10,600,10,635,35,18.89561,Other,311.339304727,Weekday,Private,2.0,City,452.546221,17,17
Y24H5930515,Y24H5930515P03,17,1030,17,1045,15,7.76485,Work,413.06860877,Weekday,Private,2.0,City,336.6484983,10,10
Y24H5900216,Y24H5900216P02,12,764,12,770,6,3.89246,Recreational,339.648018303,Weekday,Private,2.0,City,393.728084,6,6
Y24H5840412,Y24H5840412P01,13,819,13,820,1,0.30497,Work,1083.542093034,Weekday,Private,2.0,City,1354.795482,13,13
Y24H5740102,Y24H5740102P01,16,1003,17,1056,53,42.72692,Recreational,1249.316209438,Weekday,Private,2.0,City,806.3371724,8,8
Y24H6030235,Y24H6030235P01,9,596,10,606,10,6.62577,Recreational,531.811687916,Weekend,Private,2.0,City,442.5964219,14,14
Y24H6160313,Y24H6160313P02,17,1057,17,1062,5,0.73812,Recreational,922.108535618,Weekend,Private,1.0,City,1450.077376,16,16
Y24H5940237,Y24H5940237P04,12,741,12,759,18,12.9337,Recreational,534.633088963,Weekday,Private,3.0,City,583.0396804,18,18
Y24H5980409,Y24H5980409P02,17,1020,18,1087,67,21.93416,Work,391.201233616,Weekday,Public,2.0,City,566.7907398,12,12
Y24H5880526,Y24H5880526P03,11,714,11,715,1,0.27165,Recreational,914.297458737,Weekday,Private,3.0,City,659.4493778,9,9
Y24H5910138,Y24H5910138P01,9,548,9,563,15,4.62461,Recreational,209.339590319,Weekday,Private,1.0,City,274.9189833,3,3
Y24H5750208,Y24H5750208P02,15,930,16,975,45,18.65665,Work,691.343142367,Weekday,Private,2.0,City,560.0445692,13,13
Y24H6090204,Y24H6090204P03,19,1173,19,1178,5,2.05392,Recreational,377.392850401,Weekday,Private,2.0,City,377.1162455,13,13
Y24H5860132,Y24H5860132P02,18,1085,18,1100,15,9.09948,Recreational,1777.565463581,Weekday,Private,1.0,City,1634.227183,10,10
Y24H6000211,Y24H6000211P02,9,553,9,561,8,2.39713,Recreational,415.816812811,Weekday,Private,2.0,City,230.8870672,15,15
Y24H5950518,Y24H5950518P03,9,570,9,585,15,6.39779,Work,1454.444039515,Weekday,Private,3.0,City,615.4182512,14,14
Y24H5780104,Y24H5780104P01,17,1066,18,1080,14,0.32428,Work,1074.646790121,Weekday,Active,3.0,City,1225.17899,11,11
Y24H6140318,Y24H6140318P01,11,680,11,700,20,5.15504,Recreational,489.141541569,Weekday,Private,1.0,City,473.7848768,12,12
Y24H5750218,Y24H5750218P01,17,1020,17,1055,35,12.22515,Recreational,648.35110364,Weekday,Public,1.0,City,560.9110197,12,12
Y24H5880114,Y24H5880114P01,10,600,10,630,30,19.75079,Recreational,1301.412957071,Weekend,Private,2.0,Shire,693.6325905,11,11
Y24H5790208,Y24H5790208P02,10,630,10,645,15,1.42995,Recreational,475.706373219,Weekday,Active,2.0,City,443.82901,10,10
Y24H6020424,Y24H6020424P05,15,940,15,955,15,1.04514,Education,246.144053263,Weekday,Active,2.0,City,249.8949198,15,15
Y24H6130310,Y24H6130310P01,11,690,11,715,25,2.48672,Recreational,1367.840234678,Weekday,Active,2.0,City,1115.609053,15,15
Y24H6200311,Y24H6200311P02,10,655,11,676,21,9.1138,Recreational,700.681260341,Weekday,Private,3.0,City,522.5439466,13,13
Y24H6250425,Y24H6250425P01,8,520,9,560,40,14.86214,Work,327.07181175,Weekday,Private,3.0,City,392.6328265,18,18
Y24H5790307,Y24H5790307P02,10,618,10,624,6,2.19127,Recreational,555.644516547,Weekend,Private,1.0,City,572.3055824,2,2
Y24H6136242,Y24H6136242P02,17,1066,17,1074,8,4.24806,Recreational,266.00438972,Weekend,Private,2.0,City,120.7485709,13,13
Y24H6046135,Y24H6046135P02,12,726,12,733,7,0.57409,Recreational,70.293413908,Weekend,Private,1.0,City,88.14019721,6,6
Y24H5910328,Y24H5910328P01,16,1019,17,1030,11,0.48877,Recreational,319.32256142,Weekend,Active,1.0,City,451.4441269,7,7
Y24H5990333,Y24H5990333P01,7,435,7,440,5,0.47237,Work,932.253867665,Weekday,Active,1.0,City,875.4120426,14,14
Y24H6146113,Y24H6146113P01,10,649,11,683,34,42.36437,Recreational,87.197633102,Weekend,Private,2.0,City,98.71482992,9,9
Y24H5880532,Y24H5880532P01,7,420,8,480,60,11.40784,Work,435.018904284,Weekday,Private,2.0,City,434.8772751,18,18
Y24H6110126,Y24H6110126P01,7,454,7,472,18,13.48547,Work,544.497569979,Weekday,Private,2.0,Shire,607.9782164,5,5
Y24H6150141,Y24H6150141P03,8,495,8,530,35,22.70516,Recreational,442.459723349,Weekend,Private,3.0,City,385.6695737,7,7
Y24H5940136,Y24H5940136P01,15,930,15,933,3,1.08981,Recreational,558.745810375,Weekday,Private,1.0,City,762.0906086,4,4
Y24H5760326,Y24H5760326P02,17,1020,17,1030,10,3.13226,Recreational,771.912267748,Weekday,Private,2.0,City,480.4622131,14,14
Y24H6150124,Y24H6150124P01,17,1059,18,1091,32,33.00068,Work,181.353686887,Weekday,Private,2.0,City,396.7449036,14,14
Y24H6010226,Y24H6010226P02,6,400,7,439,39,2.50357,Work,340.959993541,Weekday,Active,0.0,City,562.4600528,8,8
Y24H6110126,Y24H6110126P01,13,837,14,840,3,0.82268,Recreational,544.497569979,Weekday,Private,2.0,Shire,607.9782164,5,5
Y24H6070341,Y24H6070341P02,14,870,14,885,15,3.47851,Recreational,324.749695756,Weekend,Private,2.0,City,506.3605573,7,7
Y24H6050512,Y24H6050512P02,13,839,14,850,11,6.01858,Work,310.001850005,Weekday,Private,1.0,City,307.8276304,12,12
Y24H6090440,Y24H6090440P02,20,1200,20,1225,25,11.58165,Recreational,302.803556149,Weekday,Private,1.0,City,520.3515099,12,12
Y24H6086234,Y24H6086234P03,13,825,14,840,15,20.79329,Work,338.478355046,Weekend,Private,3.0,Shire,392.6488935,17,17
Y24H5820339,Y24H5820339P01,16,1000,16,1011,11,6.3216,Recreational,1037.639883431,Weekday,Private,1.0,City,721.4954277,9,9
Y24H5980227,Y24H5980227P04,7,470,7,477,7,2.28499,Recreational,1123.836657123,Weekend,Private,3.0,City,925.1420442,14,14
Y24H6090234,Y24H6090234P02,15,919,15,924,5,3.69627,Recreational,1350.251132731,Weekend,Private,2.0,City,831.9626358,15,15
Y24H6080308,Y24H6080308P02,19,1155,19,1195,40,17.20822,Work,243.437250575,Weekday,Hired,2.0,City,278.4011113,13,13
Y24H5910429,Y24H5910429P01,11,673,11,680,7,3.56478,Recreational,275.353624589,Weekday,Private,1.0,City,439.6905444,12,12
Y24H6190242,Y24H6190242P01,21,1274,21,1278,4,1.90342,Recreational,497.344593566,Weekend,Private,2.0,City,725.4647761,3,3
Y24H6146210,Y24H6146210P01,6,405,6,415,10,6.10694,Work,83.60336417,Weekday,Private,2.0,City,78.53969182,7,7
Y24H5910127,Y24H5910127P01,11,675,11,685,10,0.74422,Recreational,264.505291009,Weekend,Private,1.0,City,297.6556974,6,6
Y24H6190308,Y24H6190308P03,17,1075,18,1084,9,2.79443,Recreational,424.304448837,Weekday,Private,1.0,City,404.7863583,9,9
Y24H5820121,Y24H5820121P03,16,1000,17,1049,49,35.15923,Recreational,327.674604088,Weekend,Private,1.0,City,380.5580326,12,12
Y24H6240227,Y24H6240227P02,9,570,10,625,55,48.4949,Recreational,801.088924758,Weekend,Private,1.0,City,626.3310203,12,12
Y24H6030435,Y24H6030435P02,12,750,13,780,30,15.29632,Recreational,436.68985685,Weekend,Private,2.0,City,513.6281705,7,7
Y24H6010209,Y24H6010209P02,15,940,16,975,35,12.51761,Recreational,510.596018402,Weekday,Private,3.0,City,675.0878532,18,18
Y24H6040107,Y24H6040107P01,14,856,14,863,7,3.46705,Recreational,999.247029524,Weekend,Private,2.0,Shire,1123.404027,9,9
Y24H6126214,Y24H6126214P01,9,540,9,543,3,0.75081,Recreational,246.474475602,Weekend,Private,2.0,Shire,235.6735558,4,4
Y24H6200110,Y24H6200110P02,18,1080,18,1081,1,0.14081,Recreational,366.912966283,Weekday,Private,2.0,Shire,399.7714885,9,9
Y24H6130232,Y24H6130232P04,13,780,13,800,20,9.23473,Recreational,486.421870292,Weekday,Private,3.0,City,386.3139188,15,15
Y24H6156136,Y24H6156136P02,11,700,11,701,1,Missing,Recreational,240.929691021,Weekday,Active,2.0,Shire,270.84712,4,4
Y24H5970322,Y24H5970322P01,7,421,7,434,13,6.09782,Recreational,489.729753591,Weekday,Active,1.0,City,298.9734417,17,17
Y24H6130305,Y24H6130305P01,8,500,8,510,10,0.87547,Work,1000.058786623,Weekday,Private,1.0,City,771.3614736,15,15
Y24H5930422,Y24H5930422P03,19,1147,19,1158,11,7.21091,Recreational,652.630049275,Weekday,Private,2.0,City,588.627573,14,14
Y24H6200427,Y24H6200427P01,21,1305,22,1339,34,16.99596,Recreational,1527.990627738,Weekend,Private,4.0,City,941.0361863,12,12
Y24H5950414,Y24H5950414P01,11,705,11,710,5,2.09418,Recreational,427.727765978,Weekend,Private,2.0,City,489.5024841,8,8
Y24H6020340,Y24H6020340P02,12,742,12,748,6,2.05533,Recreational,564.137138243,Weekday,Private,0.0,City,567.4947278,11,11
Y24H5910321,Y24H5910321P02,15,947,15,950,3,0.11324,Recreational,559.757291332,Weekend,Active,1.0,City,503.7943779,17,17
Y24H5860304,Y24H5860304P01,12,750,13,780,30,4.64298,Work,610.98493116,Weekday,Private,1.0,City,611.7173975,7,7
Y24H5850238,Y24H5850238P01,20,1243,21,1273,30,24.36659,Recreational,553.843144591,Weekday,Private,1.0,City,651.0376675,7,7
Y24H6140419,Y24H6140419P01,16,985,16,990,5,1.35128,Recreational,1168.722346765,Weekday,Private,2.0,City,407.2915989,15,15
Y24H5970436,Y24H5970436P02,12,720,12,730,10,5.24407,Recreational,683.729504759,Weekday,Private,0.0,City,1160.587892,15,15
Y24H6120311,Y24H6120311P01,9,570,9,575,5,0.81239,Recreational,302.769172462,Weekday,Active,1.0,City,426.4063891,1,1
Y24H6040309,Y24H6040309P03,14,858,14,865,7,2.72999,Recreational,672.392560809,Weekday,Private,2.0,City,598.4553697,7,7
Y24H5850332,Y24H5850332P01,20,1200,20,1222,22,4.68784,Work,1981.437095569,Weekday,Private,0.0,City,1570.743677,10,10
Y24H5910302,Y24H5910302P02,18,1107,19,1175,68,7.59345,Work,831.174735929,Weekday,Public,2.0,City,677.412458,18,18
Y24H6080442,Y24H6080442P02,15,915,15,930,15,11.60734,Recreational,4109.29632627,Weekend,Private,4.0,City,1437.783157,10,10
Y24H6096131,Y24H6096131P01,17,1020,17,1027,7,0.99139,Work,501.941504941,Weekday,Private,2.0,Shire,188.0925302,13,13
Y24H5940506,Y24H5940506P03,16,969,16,977,8,1.88817,Recreational,196.734665673,Weekend,Private,2.0,Shire,449.6516057,18,18
Y24H5810129,Y24H5810129P04,16,980,16,985,5,1.4253,Recreational,923.479757479,Weekday,Private,1.0,City,564.3889037,12,12
Y24H6096132,Y24H6096132P01,19,1150,19,1155,5,0.09258,Work,147.649710729,Weekday,Active,0.0,Shire,160.7725639,6,6
Y24H6070324,Y24H6070324P03,20,1219,20,1229,10,0.83133,Work,663.387013529,Weekday,Active,3.0,City,408.7451095,17,17
Y24H6160440,Y24H6160440P01,18,1112,18,1122,10,9.43713,Recreational,252.866168313,Weekday,Private,1.0,City,442.7073582,5,5
Y24H5950238,Y24H5950238P01,10,615,10,618,3,0.77942,Recreational,466.896630377,Weekday,Private,1.0,City,452.8498174,5,5
Y24H5830218,Y24H5830218P02,15,915,15,923,8,2.28304,Recreational,287.957128092,Weekday,Private,2.0,City,282.0771176,6,6
Y24H5740128,Y24H5740128P04,17,1051,17,1058,7,4.65656,Recreational,2548.210768308,Weekend,Private,4.0,City,1701.328403,17,17
Y24H5870408,Y24H5870408P01,15,908,15,922,14,4.77478,Work,331.058248237,Weekday,Private,2.0,City,287.6498361,11,11
Y24H6040309,Y24H6040309P03,18,1116,18,1133,17,1.08698,Recreational,672.392560809,Weekday,Active,2.0,City,598.4553697,7,7
Y24H6140414,Y24H6140414P01,11,660,11,690,30,9.8435,Recreational,231.500063393,Weekend,Private,2.0,City,358.2743386,18,18
Y24H5990209,Y24H5990209P05,13,813,14,843,30,31.63284,Recreational,848.132320741,Weekday,Private,2.0,Shire,702.2731544,17,17
Y24H6020432,Y24H6020432P01,11,660,11,675,15,6.72757,Work,292.341002157,Weekday,Private,3.0,City,256.147594,18,18
Y24H5880117,Y24H5880117P01,5,315,6,375,60,70.76959,Work,1264.454529904,Weekday,Private,2.0,Shire,636.1710167,17,17
Y24H6030414,Y24H6030414P01,9,579,10,607,28,20.23232,Recreational,1224.886628921,Weekend,Private,2.0,City,1155.663384,10,10
Y24H6120318,Y24H6120318P01,18,1080,18,1090,10,2.19106,Recreational,389.038453129,Weekday,Private,2.0,City,540.7810925,12,12
Y24H5920307,Y24H5920307P03,10,600,10,622,22,11.63764,Recreational,1728.025624823,Weekend,Private,2.0,City,558.0498278,12,12
Y24H6070432,Y24H6070432P01,16,1011,17,1020,9,0.68846,Recreational,368.914456237,Weekday,Active,1.0,City,645.8797767,8,8
Y24H5900418,Y24H5900418P02,12,750,12,760,10,2.4641,Work,1006.323915023,Weekday,Private,1.0,City,1050.81064,10,10
Y24H6040241,Y24H6040241P03,14,869,14,886,17,9.49133,Recreational,1134.349348456,Weekend,Private,1.0,City,548.0396427,8,8
Y24H6130119,Y24H6130119P06,14,862,14,868,6,2.08739,Recreational,2393.349694138,Weekday,Private,2.0,City,1779.05088,12,12
Y24H5870432,Y24H5870432P01,8,521,9,572,51,14.85097,Work,624.599095438,Weekday,Private,1.0,City,475.4907061,12,12
Y24H5880522,Y24H5880522P02,20,1230,21,1296,66,15.82517,Work,313.606187857,Weekday,Public,1.0,City,395.7601749,16,16
Y24H6190120,Y24H6190120P02,10,619,10,635,16,18.64491,Recreational,605.722592648,Weekend,Private,3.0,Shire,428.3433144,14,14
Y24H5870124,Y24H5870124P02,12,735,12,755,20,7.41897,Work,560.26794218,Weekday,Private,2.0,City,765.3363027,7,7
Y24H6140310,Y24H6140310P03,17,1020,17,1025,5,0.19253,Recreational,399.031037925,Weekday,Active,1.0,City,409.9493629,8,8
Y24H6120116,Y24H6120116P01,8,525,8,535,10,3.96591,Work,471.706210535,Weekday,Private,1.0,City,638.1093439,6,6
Y24H6020329,Y24H6020329P01,21,1260,21,1280,20,6.31824,Recreational,314.788498659,Weekday,Hired,0.0,City,491.1857773,15,15
Y24H5870105,Y24H5870105P02,8,480,8,510,30,0.83674,Recreational,1116.070802195,Weekday,Active,2.0,City,875.9211234,8,8
Y24H6150119,Y24H6150119P02,16,991,17,1041,50,21.02709,Work,1166.478845336,Weekday,Private,2.0,City,1142.507656,8,8
Y24H5940531,Y24H5940531P01,11,674,11,692,18,19.72668,Recreational,254.227110076,Weekday,Private,1.0,Shire,519.8134417,11,11
Y24H6080520,Y24H6080520P01,16,980,16,984,4,2.3593,Recreational,327.134462815,Weekend,Private,1.0,City,349.1367028,17,17
Y24H6180523,Y24H6180523P01,9,540,9,568,28,25.82299,Recreational,600.310252295,Weekday,Private,2.0,City,591.4722623,17,17
Y24H5870124,Y24H5870124P02,19,1150,19,1170,20,11.37186,Recreational,560.26794218,Weekday,Private,2.0,City,765.3363027,7,7
Y24H6080542,Y24H6080542P01,13,800,13,802,2,0.24859,Recreational,795.4837341,Weekend,Private,1.0,City,798.2859498,11,11
